skewt_RMSPE,arima_RMSPE,skewt_CRPS,arima_CRPS
0.3813355454563962,0.40626199881540986,0.24402634393200776,0.2617743909988525
0.23037716782763573,0.21286746323516734,0.14234174814505585,0.13376558261838423
0.43127572889869276,0.48592379244390055,0.2609227176212602,0.29164212835273806
