skewt_RMSPE,arima_RMSPE,skewt_CRPS,arima_CRPS
0.32882129377827596,0.8782247103737149,0.17477672823794435,0.6594348546311544
0.18317148725273405,0.21774272709529,0.107348944291046,0.12856102533419617
0.7007240719855253,0.5945348189653471,0.4588747139341955,0.4164498146580103
