skewt_RMSPE,arima_RMSPE,skewt_CRPS,arima_CRPS
0.28280985711858486,0.31958865551508153,0.15300380425021665,0.1830198102751893
0.3013554766964237,0.3180561576841132,0.17769997908266322,0.18502464421177983
