skewt_RMSPE,arima_RMSPE,skewt_CRPS,arima_CRPS
0.315869266959922,0.3956363848568654,0.17488038064884054,0.2592939363123935
0.7385274605610082,0.7674452009033866,0.39953061772775605,0.43362796387894964
