skewt_RMSPE,arima_RMSPE,skewt_CRPS,arima_CRPS
0.17723481436610594,0.3809798157858043,0.11429866667336183,0.27898421581678323
0.30269904628312566,0.24600041027541142,0.17420116649163853,0.16184269805465967
0.4134105484836561,0.42608599981882694,0.24186392974683754,0.24325242479745568
